,tweet_text,pos_rev,neg_rev,neutral_or_unknown,apple_product
1773,RT @mention Stop by and let us make you a custom iPhone case! #zazzlesxsw #Sxsw #sxswi {link}  {link},1,0,0,1
1774,RT @mention Strange how little Japan news penetrates #SXSW bubble. Only bar TVs on CNN suggest anything more important than iPad 2 is going on. #fb,1,0,0,1
1775,"RT @mention Sweet, Apple's opening a pop-up shop in the Scarbrough Building on Congress for the iPad 2 - {link} /via @mention #sxsw",1,0,0,1
1776,RT @mention SXSW 2011: Novelty of iPad news apps fades fast among digital delegates {link} #SXSW,0,1,0,1
1777,RT @mention SXSW Gets Its Own Apple Store {link} #atx,1,0,0,1
1778,RT @mention Temp Apple Store 6th St  Austin #sxsw closed for night &quot;they're out of stuff' says Austin cops barring the door!,0,1,0,1
1779,RT @mention Temp Apple store is killing it in Austin. Selling out early EVERY day. #sxsw,1,0,0,1
1780,RT @mention Temporary #sxsw apple store. Apple being sneaky as usual  {link},0,1,0,1
1781,RT @mention Thank you! :) RT @mention Just picked up @mention book: Killer Photoes with your IPhone! #SXSW #sxswchi  {link} #SXSWi,1,0,0,1
1782,RT @mention The @mention iPhone app is unreal. Just clicked on the location of #LeanStartup &amp; had a person there tell me there are still seats. #sxsw,1,0,0,1
1783,RT @mention The #iPad 2 Takes Over #SXSW [VIDEO] - {link} #sxswi,1,0,0,1
1784,"RT @mention The #iPad 2 Takes Over #SXSW [VIDEO]: {link} via Mashable
#apple",1,0,0,1
1785,RT @mention The Beluga iPhone app is the highlight of this #SXSW. Excellent way to coordinate the #sxsw4japan relief effort.,1,0,0,1
1786,RT @mention The iPad 2 goes on sale next Friday...the Austin Apple Store is going to be busy! #SXSW,1,0,0,1
1787,"RT @mention The iPad 2 is so thin, I could use it to cut lines of cocaine and then FaceTime with Mel Gibson. #Winning. #IPad2 #sxsw",1,0,0,1
1788,RT @mention The iPad 2 is the also a cartoonishly large digital camera. #SXSW #CStejas {link},0,1,0,1
1789,RT @mention The iPad 2 Takes Over #SXSW [#VIDEO]: One of the biggest events the first day of SXSW 2011Û_ {link},1,0,0,1
1790,RT @mention The iPad 2 Takes Over #SXSW [VIDEO] {link},1,0,0,1
1791,RT @mention The ironic tee has been usurped by the iPad 2 as the hipster/geek/start-up chic fashion item at this year's #SXSW,1,0,0,1
1792,RT @mention The most valuable device at #sxsw so far is the #apple #iPod #iPhone charger.,1,0,0,1
1793,RT @mention The new Whrrl app is now live in the iPhone app store AND Android marketplace. Get it while it's hot! (Just in time for #SXSW!),1,0,0,1
1794,"@mention on the other hand, judging by the pop-up store constant line, Apple and the iPad2 are clearly breaking out at #SXSW",1,0,0,1
1795,Everyone on the plane to Austin looks like they are going to #SXSW. And that means - Apple products and hipster clothes.,1,0,0,1
1796,RT @mention The session #designingforkids is changing my mind about my future kid's relationship with the iPhone. #sapient #sxsw,1,0,0,1
1797,@mention On the upside.... #SXSW does start today and the iPad 2 releases...,1,0,0,1
1798,RT @mention These iPhone apps will keep you grooving at #SXSW 2011 | @mention {link},1,0,0,1
1799,RT @mention They are everywhere: It's just crazy to look around sxsw and realize last year no one had an iPad. #sxsw,1,0,0,1
1800,So @mention thinks I may have coined a new term: &quot;apptrophy.&quot; It's what happens to unused iPhone apps. They have disuse apptrophy. #SXSW,0,0,1,1
1801,RT @mention This @mention article about #SXSW is so good I'm linking to it on an iPhone on a train: {link},1,0,0,1
1802,RT @mention This group next to me has 6 ppl @mention the table. Everyone is using thier phone/ipad instead of taking to each other. #SXSW,0,1,0,1
1803,RT @mention This is awesome....   How I got an iPad 2 during #SXSW! {link} @mention via @mention,1,0,0,1
1804,RT @mention This is one of the three best apps we've seen at #SXSW {link},1,0,0,1
1805,RT @mention Thrilled to have former Chief Talent Officer of Apple and Gap on @mention Advisory Board {link} #sxsw #sxswi #innotribe,1,0,0,1
1806,RT @mention Tim Soo's invisible instruments are jaw dropping. iPhone+Wii controller. {link} #openexhibits #sxsw,1,0,0,1
1807,RT @mention To kick off #SXSWi @mention is giving away an iPad 2... Just visit the FB page to enter: {link} #SXSW,1,0,0,1
1808,RT @mention TRON has an amazing idea for their blue ray release. 2nd screen ipad app that syncs with the movie to follow additional content. #SXSW,1,0,0,1
1809,RT @mention True? RT @mention It's not a rumor: Apple opening temporary store in downtown Austin 4 #SXSW &amp; iPad 2 launch: {link},1,0,0,1
1810,"RT @mention Turn your iPad into a 'physical messaging platform' with Holler Gram, a cheeky app we built for #SXSW. {link}",1,0,0,1
1811,RT @mention umm that would be @mention ÛÏ@mention I keep winning shit! Thanks @mention for the killer iPad case. #sxswÛ,1,0,0,1
1812,RT @mention Updated NPR Music iPhone app has song info for All Songs 24/7 &amp; live video streaming just in time for #SXSW {link},1,0,0,1
1813,RT @mention Very happy that Discovr has been named as one of the top ten must-have apps for iPad 2 :) I just have to fight my way thru the queue! #sxsw,1,0,0,1
1814,RT @mention Very smart from @mention #hollergram iPad app for #sxsw! {link} (may leave my vuvuzela at home now),1,0,0,1
1815,RT @mention Very smart move by Apple. A pop-up store during #SXSW (iPad 2's come out at 5pm tomorrow): {link},1,0,0,1
1816,RT @mention Very smart. RT @mention $AAPL to open pop up store for iPad 2 sales at #SXSW {link},1,0,0,1
1817,"RT @mention via @mention Still a big line outside of Apple's pop-up shop, 3 days after iPad's debut. #sxsw",1,0,0,1
1818,RT @mention Video of the first #iPad2 unboxing outside the #Apple Store at #SXSW coming up as soon as I can find decent WiFi,1,0,0,1
1819,RT @mention w00t! @mention wrote about our #hollergram iPad app for #sxsw! {link},1,0,0,1
1820,"RT @mention We all, including me, have this emotional thing with iPad. #barrydiller #sxsw #pnid",1,0,0,1
1821,RT @mention We are excited to see HLS Dynamic Video Ad Insertion for TV Everywhere working on the #iPad2 later today at the #SXSW PopUp Apple Store,1,0,0,1
1822,RT @mention We can't wait to give an iPad to someone at #sxsw. Want in? Just head to www.pep.jobs/upc to enter. (must be present to win,1,0,0,1
1823,RT @mention We just launched our iPad app at #SXSW! Get all the details + the first edition FREE: {link},1,0,0,1
1824,RT @mention We just launched SPIN's iPad app at #SXSW. Tons of #music #photos #videos and more! Whatcha think? {link},1,0,0,1
1825,"RT @mention We lose an hour tonight. #SxSW attendees will blame Microsoft, Apple will get credit for fixing it before Christmas.",1,0,0,1
1826,"RT @mention We lose hour 2nite. #SxSW attendees will blame Microsoft, Apple will get credit 4 fixing it b4 Christmas.",1,0,0,1
1827,RT @mention We've got some exciting things that we'll be showing off at #SXSW this year: including drag and drop store management on your iPhone,1,0,0,1
1828,"RT @mention Web Developers: If you havenÛªt tried New Relic, sign up during #SXSW and enter to win an iPad 2! Come by booth 13 {link}",1,0,0,1
1829,RT @mention Well. Forget the #NFL #lockout right now. Gonna focus on getting my shinmy new iPad here in 40min #SXSW. Apple makes me happy. NFL does not,1,0,0,1
1830,RT @mention Well.. I'm first in line. 10.5 hours to go.  #iPad #Apple #SXSW #sleepy,1,0,0,1
1831,"RT @mention When bored during a keynote #sxsw, use your iPad to draw a picture - even if you are not a good artist!  {link} #sxswi",1,0,0,1
1832,RT @mention Which smartphone rules #sxsw?  Definitely the iPhone 4.  96% of Apple smartphone I've eyeballed are the iP4,1,0,0,1
1833,RT @mention Whoa. Hang on. I just saw someone without an iPhone!! #SXSW,1,0,0,1
1834,RT @mention Win an #iPad 2! Come meet Aquent Talent Agents and drop your name in at #SXSW Booth 1413 {link},1,0,0,1
1835,RT @mention Win this awesome iPad from QuiBids and custom @mention case if we catch you at #SXSW wearing an openbeta VIP badge!,1,0,0,1
1836,"RT @mention Within hours of buying an iPad, Glenda Watson Hyatt (with cerebral palsy) was able to communicate with strangers in public. #sxsw #poursite",1,0,0,1
1837,RT @mention Woke up sandwiched between my iPhone and iPad. I forgot how much #SXSW was like geek spring break,1,0,0,1
1838,RT @mention Won 2nd place in Fandango karaoke. 1st prize was 1 yr Fandango tkts - useless in Canada. 2nd prize *is* more useful: an iPad! #sxsw,1,0,0,1
1839,RT @mention Woo hoo! @mention is finally back on the iPhone. {link} #sxsw #il,1,0,0,1
1840,"RT @mention Wooooo! Did I mention that we just released Discovr for IPHONE :)  It's out now, just in time for #sxsw. New features! {link}",1,0,0,1
1841,RT @mention Word to your motherboard. RT @mention You'll want these iPhone apps if you're heading to #SXSW today. 10 hot ones. {link},1,0,0,1
1842,"RT @mention Wow, @mention developed it's iPad app for just $15k #newsapps #sxsw",1,0,0,1
1843,"RT @mention Wow, this thing is insanely thin &amp; light. Hold out for the iPad 2. Seriously. #sxsw #mosaicxm  {link}",1,0,0,1
1844,RT @mention Wow. Shakespeare's Pub on 6th St. Here's to the delete button on the iPhone video camera. #SXSW,1,0,0,1
1845,"RT @mention yes, i hate the fanboys. still valid tho- to those that waited for the iPad2 instead of enjoying #sxsw: {link}",0,1,0,1
1846,"RT @mention Yes, the rumors are true. Come play with @mention on iPad at our booth at #SXSW, exhibit hall 3. #iPad #iPad2 (Under the giant &quot;O&quot;)",1,0,0,1
1847,RT @mention YES! updated #iPhone app has song info @mention 24/7 stream +others also live video streaming for #SXSW {link},1,0,0,1
1848,RT @mention YES! updated iPhone app has song info  @mention 24/7 stream +others also live video streaming for #SXSW {link},1,0,0,1
1849,RT @mention YES! updated iPhone app has song info @mention 24/7 stream +others also live video streaming for #SXSW {link},1,0,0,1
1850,RT @mention Yesterday was fantastic @mention #SXSW &amp;Apple iPad 2 launch. But let's all take a moment 2honor those who have suffered in Japan.,1,0,0,1
1851,"RT @mention Zazzle is officially at #SXSW! Come by the @mention Grille, mention #zazzlsxsw and youÛªll get to make your own iPhone case!",1,0,0,1
1852,"#sxsw iPhone app: control mania! Half of the screen used for buttons and filters, other half for content. #ui-fail",0,1,0,1
1853,These iPhone apps will keep you grooving at #SXSW 2011 | @mention {link},1,0,0,1
1854,These iPhone apps will keep you grooving at #SXSW 2011 | @mention {link} via  @mention,1,0,0,1
1855,Will someone buy my iPad v1 while I wait in line to get v2 tomorrow? #SXSW,1,0,0,1
1856,"Fuck. iPhone crapped out, will not charge at all. Says it is charging, but at 5% after all night. What are my options in Austin? #sxsw",0,1,0,1
1857,@mention one of the must have apps to survive #SXSW {link}  Join our #SXSWbarcrawl during #SXSWi,1,0,0,1
1858,"Tip for conference goers everywhere: bring iPad, leave laptop at hotel. I've had no battery and a sore shoulder all week! #sxsw",1,0,0,1
1859,"amusing long lines at the temp apple store, the starbu cks acrosse the street is where most people seem to unpack theirs ;) #sxsw",1,0,0,1
1860,6th and Congress. Dude is creatively saving up for an iPad 2!  Www.socialmediabum.tumblr.com #sxsw {link},1,0,0,1
1861,Awesome conversations and networking while on line at #SXSW Apple Store.,1,0,0,1
1862,Social proof is a powerful marketing motivator -- you see white earbud headphones and cables and you know: Apple is here. @mention #sxsw,1,0,0,1
1863,jqTouch looks amazing. It has an Apple theme that makes web pages look just like native iPhone apps. #sxsw #geekery,1,0,0,1
1864,It just looks stupid to take pix with an iPad 2 - believe me guys  #sxsw,0,1,0,1
1865,all the cool apps coming out at #SXSW are making me miss my iPhone 4 in a big way,1,0,0,1
1866,Kind of cool: someone is trying to do screen mirroring of an iPad via a camera - there is an HDMI cable for that gents #sxsw,1,0,0,1
1867,Line at pop up Apple store in Austin. First person was here at 6 a.m.they have to wait until 5 p.m. #SXSW #ipad2  {link},0,0,1,1
1868,Apple's pop-up store at #SXSW on the day of the iPad2 release could be the most genius move in marketing history.,1,0,0,1
1869,Apple's pop-up store for #SXSW is just like what girl scouts do by planting themselves next to bank ATMS. CA$H MONEY #thinmints,1,0,0,1
1870,Apple's pop-up store plans for #SXSW in Austin {link},1,0,0,1
1871,Apple to open a pop-up store at #SXSW so wannabe-hipsters can feel at home being near their fav store {link},1,0,0,1
1872,Apple to open iPad2 popup shop @mention core of SXSW action. Brilliant to bring hot shiny new toy to #SXSW peeps {link},1,0,0,1
1873,Apple to open popup store at #sxsw just for iPad launch. You genius bastards. {link},1,0,0,1
1874,Apple is opening a temporary store in Austin for #SXSW. Because people obviously want to shell out $1500 for a MacBook while visiting Austin,0,1,0,1
1875,Apple is opening a temporary store in Austin for #SXSW. Because people obviously want to shell out $1500 for a MacBook.,0,1,0,1
1876,Apple is opening a temporary store in downtown Austin for March 11 to accommodate #SXSW attendees. God they are so fucking smart.,1,0,0,1
1877,Apple is opening temp retail store in Austin to sell iPads to #SXSW attendees.  I am once again tempted.,1,0,0,1
1878,Apple is opening temporary store close to #SXSW to sell #iPad2. They get the influencers concept! {link} @mention,1,0,0,1
1879,Apple is opening up a temporary store just for the #sxsw conference and the iPad 2 launch. Might have to make a stop.,1,0,0,1
1880,so for people back home - seems that #sxsw is putting together a pop-up apple store for people to get the ipad2 today ;),1,0,0,1
1881,"Packing for #SXSW. MacBook, iPad or both? Ahhh, can't decide!",1,0,0,1
1882,Waiting for bestie to come out of @mention popup store with our iPad 2's:) #SXSW #apple #iPad2,1,0,0,1
1883,"NYT app for iPad: not &quot;here's an amazing way to serve our readership,&quot; more &quot;here's a market opportunity we can't ignore.&quot; #sxsw #newsapps",0,1,0,1
1884,"#sxsw rumor mill: iPad 3 will have between 6 and 15 cameras, slightly thinner rare earths case, and &quot;different&quot; but still smudgy screen.",0,0,1,1
1885,in line for the ipad2 - why not!! Apple hype team just made the high-five run by #sxsw,1,0,0,1
1886,"Die Antwoord was awesome in Umshini Wam from Korine. And Park's NIGHT FISHING was amazing, especially for being shot on iPhone 4 #SXSW",1,0,0,1
1887,"&quot;Before It Even Begins, Apple Wins #SXSW&quot;: Apple to setup temporary store in Austin for iPad 2 launch March 11th {link}",1,0,0,1
1888,"#tech Before It Even Begins, #Apple Wins #SXSW {link} #technology",1,0,0,1
1889,"#tech Before It Even Begins, #Apple Wins #SXSW: Over the past week, there's been a major dilemma in... {link} #technology",1,0,0,1
1890,"#tech Before It Even Begins, Apple Wins #SXSW {link}",1,0,0,1
1891,Hooray! More long lines! RT @mention Apple is opening temporary store in downtown Austin for #SXSW &amp; the iPad 2 launch {link},1,0,0,1
1892,Looking forward to delicious T-Mobile 4G here in Austin while iPhone users struggle to do anything.  #SXSW,0,1,0,1
1893,Looking forward to hearing Lynn Teo tell me nice things I probably should already know about iPad navigation #UXDes #sxsw,1,0,0,1
1894,Looking forward to learning about #iPad #design at #SxSW.,1,0,0,1
1895,Looking forward to seeing iPad 2 at the site of the AlphaGraphics where I bought $1 laser prints in 1986 (Scarborough Building).  #sxsw,1,0,0,1
1896,Looking forward to the iPhone and Android design sessions at #SXSW. Can't wait to drink and give away stuff and get paid for doing it too.,1,0,0,1
1897,Looking forward to visiting the #Apple store  that has come up on Congress Ave for #SxSW #apple Sell more iPAD,1,0,0,1
1898,"All the posts from #sxsw are making me jealous.  BTW #sxsw auto corrects as ass's on the iPad. No joke, check it.",0,0,1,1
1899,"ipad is not a game changer just a new game, its a about multiplicity and options not either or, but someone has to p[ay for content! #sxsw",0,0,1,1
1900,"Finally got a new iPhone 4 so I can tweet from my phone again! Just in time for #SXSW Gah, this has been torture. #addictedtotheinterwebs",1,0,0,1
1901,&quot;No other reason for Apple's continued survival than the existence of God&quot; - @mention #enchantment  #SXSW #sxswi,0,1,0,1
1902,#SXSW #Hootsuite #Chilltab #Tablet Stand rocks! Canadian Social Media for #ipad at its best @mention {link},1,0,0,1
1903,For all you #sxsw folks taking notes on your iPad be sure to download Dan Bricklin's app Notetaker. Really sweet.  Thanks @mention,1,0,0,1
1904,"Helping you clean up and organize all of your news/content, @mention does a great job for you #iPad owners. #sxsw #SXSWi",1,0,0,1
1905,how did you guys like our presentation at @mention #SXSW wanna try Filmaster on your iPhone now?,1,0,0,1
1906,Twitter you have failed me for the last time *force chokes iPhone* #sxsw,0,1,0,1
1907,@mention ouch. Looks like I might be able to grab one at the #SXSW temp Apple store,1,0,0,1
1908,Glad I brought my #Mac to #SXSW! PC clearly not cool in this environment. May walk around with #thePlatform iPad,1,0,0,1
1909,My life would be so much better with an iPad. #brainwashed #lines #SXSW,1,0,0,1
1910,@mention our Android &amp; iPhone app launches at #sxsw also. keep your handy lil device updated w/event info {link} #eventseekr,1,0,0,1
1911,Word to your motherboard. RT @mention You'll want these iPhone apps if you're heading to #SXSW today. 10 hot ones. {link},1,0,0,1
1912,But are your phones staying charged? My crappy #iPhone would never handle #SXSW! RT @mention @mention @mention no sleep crazyfest!!!!!!,0,1,0,1
1913,"What??? four South Africans, who capped off a 35-hour plane trip to #SXSW with a nine-hour wait in the iPad line...{link}",1,0,0,1
1914,"Part of Journalsim is the support of democracy, yes? Informed populous, yes? iPad, as a focus, does not support that #newsapps #sxsw",0,1,0,1
1915,I am jealous to see people with the iPad 2 take photos with it. #IwantaCameraonmyiPad #SXSW,1,0,0,1
1916,"checking out iPad 2 @mention the #sxsw pop-up store (@mention Apple Store, SXSW w/ 17 others) {link}",1,0,0,1
1917,It was about pen and ink and #miamibeach for me. But for now it's all iPhone and #sxsw for the next week.,1,0,0,1
1918,Checking out the Apple pop up store. Looking fwd to checking out the iPad 2. #sxsw #mosaicxm MK {link},1,0,0,1
1919,"Checking out the new Fast Society app. for iPhone ... Kinda like a group FourSquare, nice for #sxsw. Thanks to @mention for sharing!",1,0,0,1
1920,Check it out! Great &amp; v. effective enviro app by @mention : Which Bin - {link} (iPhone 3gs+) #sxsw #sxswi #greatergood,1,0,0,1
1921,The line outside the pop-up Apple store was crazy-long. This festival gets more entertaining every day. #sxsw,1,0,0,1
1922,Banks innovate or die is a great session. &quot;250k customers joined bank of america when they were 1st to release an iPhone app&quot; #sxsw,1,0,0,1
1923,Totally love the copia cocoon messenger iPad bag I picked up for attending the redbox/gilt group/graphic.ly sesh this morning! #sxsw,1,0,0,1
1924,Anyone know the hours on the #sxsw Apple store? Kinda' hoping it's open 24 hours...,1,0,0,1
1925,Anyone know what the line is like at the popup Apple store? #SXSW #ipad2,1,0,0,1
1926,How to know you're a geek #16162: when you cross the road to take a picture of an Apple pop-up store #sxsw  {link},1,0,0,1
1927,Setting up a pop up shop @mention #SXSW was the smartest move for the iPad IMHO  | Developers Matter the Most for iPad 2 -  {link},1,0,0,1
1928,The #atzip iPhone app has been released in time for #sxsw. No waiting in line for Bar 96  Bands if you have the app.    {link},1,0,0,1
1929,Setting up my iPad2 - very swift and upbeat service this morning at the #SXSW Apple pop-up store.,1,0,0,1
1930,My #AT&amp;T iPhone user friends keep borrowing my #Verizon iPhone to chk their #sxsw schedules...their networks are ridiculously slow! :-),1,0,0,1
1931,Got the iPad 2 at Apple's pop-up store in downtown Austin! #SXSW {link},1,0,0,1
1932,Coolest iPad case ever!  It's an etch-a-sketch #sxsw  {link},1,0,0,1
1933,Coolest iPad case ever!  It's an etch-a-sketch #sxsw  {link} via @mention,1,0,0,1
1934,Put the iPad down idiot! #SMComedyFyeah #SxSW,0,1,0,1
1935,Getting ipad envy on this flight to #sxsw,1,0,0,1
1936,Serious iPad envy. Toting around one's Macbook Pro + cord will do that to a girl. #sxsw :(,1,0,0,1
1937,Hmm the iPad only charged to 81% last night.  Am I worried about making it through a full day of #sxsw? No.,1,0,0,1
1938,"Friday.
Ipad ordered.
Midway toured.
Shaping up to be a great day
Almost forgot I am not going to #SXSW ...
#toocoolforsxswanyway",1,0,0,1
1939,Apple's iPad pop-up shop - {link} #sxsw,1,0,0,1
1940,Have an iPad? Download the BroadFeed app for better content delivery: {link} #SXSW,1,0,0,1
1941,I'm at a panel about flipboard - one of my fave iPad apps #SXSW,1,0,0,1
1942,Smart company. RT @mention It's not a rumor: Apple opening up a temporary store in downtown Austin for #SXSW &amp;iPad 2 launch bit.ly/g03MZB,1,0,0,1
1943,Smart company...Apple to set to open pop-up shop in core of #SXSW action...  {link} #apple,1,0,0,1
1944,"No beach parties. But Apple, Apps and Analytics! #GeekSpringBreak #SXSW Style ;) ÛÏ@mention Time to start packing&quot;",1,0,0,1
1945,"Vinh: Flipboard is a step forward for iPad mags, those that get it right will go down this path - not the Wired path #sxsw",1,0,0,1
1946,Just stopped at the pop up Apple store.....lame!z!  Come on Apple you can still cut the weight in half. #sxsw,0,1,0,1
1947,@mention Peter Cashmore on the iPad 2: it's only a minor improvement. Not worth it unless you have money to burn. #SXSW,0,1,0,1
1948,"Verizon IPhone at #SXSW = 5 bars, baby.  Suck on that, AT&amp;T!",1,0,0,1
1949,Awesome iPhone cases for @mention here at #sxsw!,1,0,0,1
1950,Awesome iPhone charging lockers at the registrant's lounge  #sxsw {link},1,0,0,1
1951,Getting iPhone juiced by the #Sonos team at #sxsw next to Apple store in Austin gotta love it {link},1,0,0,1
1952,Wow. My iPhone just dropped off the side of the Iron Cactus balcony AND THE SCREEN DIDN'T SHATTER! Amazing. #SXSW #fb,1,0,0,1
1953,"Damn!  Apple knows how to do it like no other:  Before It Even Begins, Apple WinsåÊSXSW {link} via @mention #SXSW",1,0,0,1
1954,Smart. Apple opening pop-up in Austin for #SXSW {link}  Hope they stock up on extra battery chargers.  thx @mention,1,0,0,1
1955,smart! Apple opens a pop-up store in Austin so people in for #SXSW can get new iPads. bit.ly/i41H53 (via @mention @mention,1,0,0,1
1956,"About #Apple pop up store in #Austin for #sxsw.  When you can get peeps to line up at a store before it is finished, you have Brand Power.",1,0,0,1
1957,Ooooo #Apple rumored to be opening a temporary store at #SXSW {link},1,0,0,1
1958,"#tech #Apple saves #SXSW, set to open pop-up store: Despite having two other Austin, Texas, locations,... {link} #technology",1,0,0,1
1959,"Smart! Apple sets up 5,000-square-foot temporary store at #SXSW to sell new iPads, test potential traffic {link} $AAPL",1,0,0,1
1960,At the Apple Store downtown. Apple should really keep this store open permanently. Convience and location. #sxsw,1,0,0,1
1961,"At the Apple store that they literally built in just for the #SXSW conference!  @mention Apple Store, SXSW {link} #photo",1,0,0,1
1962,Pop-up Apple store in Austin for 2 weeks during #sxsw - during time iPad2 ships. Great timing! {link},1,0,0,1
1963,Pop-up Apple Store seems to be out of pop-up iPad2s. #SXSW,0,1,0,1
1964,Pop-up Apple store still has a line around the block #sxsw,1,0,0,1
1965,"So the Apple store is a huge success already! Methinks the Live Music Capitol could use one fulltime, eh? #nudgenudge #appleATXdt #SXSW",1,0,0,1
1966,"Sweet, Apple's opening a pop-up shop in the Scarbrough Building on Congress for the iPad 2 - {link} /via @mention #sxsw",1,0,0,1
1967,An Apple pop-up store at #SXSW?  There goes my impulse control. j.mp/i41H53,1,0,0,1
1968,New blog post: ipad2 giveaway: {link} #actors #diet #sxsw,1,0,0,1
1969,Smart. #Apple creates pop-up store at #SXSW to peddle the iPad 2. - The #iPad 2 Takes Over SXSW [VIDEO] {link},1,0,0,1
1970,Clearly Apple has another daylight savings time bug with the iPhone 4 alarm. Also need to remember to fix my room's clocks. Whoops. #SXSW,0,1,0,1
1971,"Nice... Apple made a lots of sells, I am sure! - RT @mention Apple Popup Store at #SXSW {link}",1,0,0,1
1972,"{link}  Apple opens up a Temp store #SXSW just because both the events start on the same day, good work Apple !",1,0,0,1
1973,Add the Apple Pop-up Shop to your #SXSW @mention To-Do list -&gt; {link},1,0,0,1
1974,Why the Apple pop-up shop at #SxSW sucks: {link},0,1,0,1
1975,pop up #apple store at #sxsw = pure genius.  international crowd will stock up before they go home..,1,0,0,1
1976,Ughhh...Apple Store Austin at the Domain rain out of 3G iPads in first 25 minutes right before I got in #iPad2 #SXSW,0,1,0,1
1977,I think apple us winning #sxsw. Just a sea of silver white and glass,1,0,0,1
1978,"Cunning Apple, keeping the #iPad2 popup store open late next to #sxsw parties for impulsive late night purchases. No regrets here...",1,0,0,1
1979,I &lt;3 Apple! RT @mention Apple opened a pop-up store in Austin so nerds in town for #SXSW can get new iPads {link},1,0,0,1
1980,All LBS apps on my iPhone think I am in Orlando :)) ! I guess I have 2 check in at Disney vs #SXSW :)),0,1,0,1
1981,I'm so happy this exist! Going to try and do the whole #sxsw trip w/o a laptop. iPhone &amp; iPad only.  {link},1,0,0,1
1982,Updated NPR Music iPhone app has song info for All Songs 24/7 &amp; live video streaming just in time for #SXSW {link},1,0,0,1
1983,Attended preso on living simply #100tc at #sxswi #sxsw and felt a bit guilty taking notes on a new #iPad,0,1,0,1
1984,@mention Prob going to hit the temp Apple Store they are setting up near #SxSW...nice of Apple to do that: {link},1,0,0,1
1985,"Native apps for iPad, etc., now have their own accessibility design guidelines. WCAG still applies. #POURSite #SXSW",0,0,1,1
1986,#sxsw peeps who want an iPad2: {link}  Brilliant.  Real?,1,0,0,1
1987,At the popup apple store at #sxsw. Line is all the way down the block.  {link},0,0,1,1
1988,@mention putting a gun to @mention head. Give me your iPhone! #SXSW {link},1,0,0,1
1989,"@mention Putting an pop up apple store at #sxsw is so smart, talk about understanding your demo's needs!",1,0,0,1
1990,Apple is quarter of the music industry and 70% of all digital sales #touchingstories #tbwasxsw #sxsw,1,0,0,1
1991,"Come by Aquent Booth 1413 at #SXSW to learn about internetonlinewebsite.com, meet us &amp; enter to win an iPad 2!",1,0,0,1
1992,Ipad 2 acquired thanks to @mention perserverance. 1 vote for husband of the year. Check #sxsw,1,0,0,1
1993,Apple...&quot;the classiest fascist company in America&quot; Kara Swisher #sxsw,0,1,0,1
1994,"Get it for #sxsw , folks. It's #prettycool #chevysxsw RT @mention Update for iPhone Retrollect users is available. Now with more awesome!",1,0,0,1
1995,Follow our #SXSW coverage at {link} on mobile at {link} or with our iPhone app http://bit.ly/guardianapp,0,0,1,1
1996,I've never been surrounded by so many #iPhone users! I keep think it's my phone that's ringing! #sxsw,1,0,0,1
1997,[SoftLayer Blog] SoftLayer #SxSW Server Challenge - Video - {link} äÁ Have you tried it yet? An iPad 2 could be yours!,1,0,0,1
1998,"Is twitter broken? Or is it my iPad. Can't follow the SXSW hash right now. Wow, that might be my nerdiest tweet yet. #tmsxsw #SXSW.",0,1,0,1
1999,"Okay, fair enough lining up for new tech, but not at the cost of #sxsw... It is so much better than a new iPad... {link}",0,1,0,1
2000,"I'll never forget this March 2011 weekend: Japan earthquake, iPad 2 and my first South by Southwest #SxSW. Memolane that y'all!",1,0,0,1
2001,Hipster or hobo? Only way to tell is the iPhone. #sxsw,1,0,0,1
2002,It's clear I will never be cool at #SXSW because I am without an iPad. And I'm generally not cool. Doubly handicapped,1,0,0,1
2003,"Headed for iPad Design Headaches (2 Tablets, Call in the Morning) #SXSW {link}",0,1,0,1
2004,Design for iPad is like a design 101 class. Will someone give a talk and assume that we didn't all ditch our previous experience #sxsw,0,1,0,1
2005,#sxsw #csr reporting: Janecek: Microsoft gives $ to charity. Apple gives nothing. Everyone in room has iPhone. What drives that decision?,0,1,0,1
2006,Days later there's still a line out the door at the #SXSW apple store for the iPad2.  {link},1,0,0,1
2007,I can hear those ipad 2 nutters ipading away even now. Such is life in the techno hipster Mecca. #SXSW,0,1,0,1
2008,Seated for Turkey Bowl; Armadillo &amp; Kill List Sxxpress passes acquired; now if I could only buy an iPad. #SXSW,1,0,0,1
2009,wow! major win for you! ÛÏ@mention traded the Xoom I won at the JS party for the iPad 2 @mention won #sxsw #winwin #winning #tigerbloodÛ,1,0,0,1
2010,"&quot;O frabjous day ! Callooh ! Callay !Û_[Baaah!?]&quot;ÛÓLewis
 Carroll ÷È crowd swarms for iPad 2 launch {link} via @mention #SXSW",1,0,0,1
2011,How frustrating is it that Zeldman autocorrects to Zelda on the iPhone? #jzsxsw #sxsw,0,1,0,1
2012,"Dear Lanyrd -- you're site is awesome to use for #sxsw, but i wish you had an iphone app!",1,0,0,1
2013,apple store #sxsw line is moving at the front. these fruit basket imacs better be worth it!,1,0,0,1
2014,"Apple store coming 2 Austin for SXSW.   RT: &quot;@mention Before It Even Begins, Apple Wins #SXSW {link} on @mention",1,0,0,1
2015,ÛÏFoursquare for bands&quot; just in time for #SXSW {link},1,0,0,1
2016,Apple Store has had a line down the block all week long at #sxsw amazing,1,0,0,1
